Event	ID	Name			Wwise Object Path	Notes
	85412153	Ambience			\Default Work Unit\Gameplay\Ambience	
	348163457	Mort_Damage			\Default Work Unit\Player\Mort\Mort_Damage	
	952003163	Menu_Button_Press			\Default Work Unit\UI\Menu_Button_Press	
	1361217281	Zombie_Hurt			\Default Work Unit\Gameplay\Zombies\Zombie_Hurt	
	2474416884	Zombie_Death			\Default Work Unit\Gameplay\Zombies\Zombie_Death	
	2975984098	Vita_Jump			\Default Work Unit\Player\Vita\Vita_Jump	
	3154367434	Mort_Jump			\Default Work Unit\Player\Mort\Mort_Jump	
	3251561164	Mort_Death			\Default Work Unit\Player\Mort\Mort_Death	
	3473319566	Zombie_Attack			\Default Work Unit\Gameplay\Zombies\Zombie_Attack	
	3548089160	Zombie_Idle			\Default Work Unit\Gameplay\Zombies\Zombie_Idle	
	3792100141	Mort_Land			\Default Work Unit\Player\Mort\Mort_Land	
	3991942870	Music			\Music\Music	
	4150497509	Vita_Land			\Default Work Unit\Player\Vita\Vita_Land	
	4156760537	Press_Switch			\Default Work Unit\Items\Press_Switch	
	4211465302	Mort_Attack			\Default Work Unit\Player\Mort\Mort_Attack	

State Group	ID	Name			Wwise Object Path	Notes
	444815956	PlayerLife			\Gameplay\PlayerLife	
	1085373737	Character_Switch			\Gameplay\Character_Switch	
	2607556080	Menu			\Gameplay\Menu	
	3858746980	Monsters			\Gameplay\Monsters	

State	ID	Name	State Group			Notes
	655265632	Alive	PlayerLife			
	748895195	None	PlayerLife			
	2044049779	Dead	PlayerLife			
	6420585	Mort_State	Character_Switch			
	748895195	None	Character_Switch			
	2869933681	Vita_State	Character_Switch			
	748895195	None	Menu			
	1287511387	Menu_open	Menu			
	1557918927	Menu_closed	Menu			
	290496626	Monster_Aware	Monsters			
	748895195	None	Monsters			
	3000363985	Monster_Unaware	Monsters			

Custom State	ID	Name	State Group	Owner		Notes
	36809296	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Mort\Mort-Trans-to-Bridge_P0_L1_75bpm_3-4\Mort-Combat-Trans-to-Bridge_P0_L1-75bpm_3-4		
	36869632	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Mort\Mort-Bridge_P0_L16_75bpm_3-4\Mort-Combat-Bridge_P0_L16-75bpm_3-4		
	102101104	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Vita\Vita-Bridge_P0_L16_75bpm_3-4\Vita-Combat-Bridge_P0_L16-75bpm_3-4		
	574032937	Menu_open	Menu	\Interactive Music Hierarchy\Music\Gameplay		
	585071526	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Vita\Vita-Part2_P1_L16_75bpm_3-4\Vita-Combat-Part1_P0_L16-75bpm_3-4		
	612018263	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Vita\Vita-TranstoBridge_P0_L1_75bpm_3-4\Vita-Combat-Trans-to-Bridge_P0_L1-75bpm_3-4		
	927327112	Monster_Unaware	Monsters	\Interactive Music Hierarchy\Music\Gameplay\Mort\Mort-Part2_P1_L16_75bpm_3-4\Mort-Combat-Part2_P0_L16-75bpm_3-4		

Game Parameter	ID	Name			Wwise Object Path	Notes
	1601474789	Inside_outside			\Default Work Unit\Inside_outside	

Effect plug-ins	ID	Name	Type				Notes
	417725099	MG_Damage1	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Damage\MG_Damage1_38BD5E8A.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Damage\MG_Damage1		228336
	426817473	Zombie Death Oh No	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Die\Zombie Death Oh No_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Death\Zombie Death Oh No		198548
	434042305	Mort_Land1	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Mort_Land1_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Mort_Land\Mort_Land1		104432
	436764436	Zombie Hurt 2	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Hurt\Zombie Hurt 2_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Hurt\Zombie Hurt 2		140668
	441216464	Zombie Idle 4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Idle\Zombie Idle 4_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Idle\Zombie Idle 4		430072
	449338144	Switch_Press	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Press_Statue_556C0BC2.wem		\Actor-Mixer Hierarchy\Gameplay\Items\Switch_Press		715988
	461239599	Mort_Land4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Mort_Land4_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Mort_Land\Mort_Land4		176896
	461485039	Zombie Idle 1	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Idle\Zombie Idle 1wav_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Idle\Zombie Idle 1		359868
	491065244	Zombie Idle 2	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Idle\Zombie Idle 2_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Idle\Zombie Idle 2		356936
	512946984	Zombie Death 3	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Die\Zombie Death 3_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Death\Zombie Death 3		352896
	531412824	MG_Death1	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Death\MG_Death1_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Death\MG_Death1		1091308
	535907377	Vita-TranstoBridge_P0_L1_75bpm_3-4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Vita\Vita-TranstoBridge_P0_L1_75bpm_3-4_D79FB2B7.wem		\Interactive Music Hierarchy\Music\Gameplay\Vita\Vita-TranstoBridge_P0_L1_75bpm_3-4\Vita-TranstoBridge_P0_L1_75bpm_3-4		1270176
	541855266	MG_Attack5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Attack\MG_Attack5_3E5D3816.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Attack\MG_Attack5		223100
	543390032	Outside_Ambience	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Soundly Audio\Ambience, Forest, Birds, Wind In Trees 01 SND0432_2F4947CC.wem		\Actor-Mixer Hierarchy\Gameplay\Ambience\Outside_Ambience		14451012
	545223625	Vita_Jump3	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Vita_Jump3_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Vita\Vita_Jump\Vita_Jump3		284672
	549888213	MG_Land4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Land\MG_Land4_A090C94B.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Land\MG_Land4		388972
	551043347	Inside_Ambience	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Soundly Audio\Ambience, Underground, Cave, Wind, Cold, Howling 04 SND46582_D79FB2B7.wem		\Actor-Mixer Hierarchy\Gameplay\Ambience\Inside_Ambience		23040096
	552511302	MG_Attack6	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Attack\MG_Attack6_2412BDD8.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Attack\MG_Attack6		249792
	576497103	Menu_Buttonpress_4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Menu_Buttonpress_4_10C4C929.wem		\Actor-Mixer Hierarchy\Menu & UI\Button_Press\Menu_Buttonpress_4		742112
	576851504	Mort_Land2	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Mort_Land2_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Mort_Land\Mort_Land2		130824
	586693879	MG_Damage2	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Damage\MG_Damage2_DFE45355.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Damage\MG_Damage2		285124
	596480423	Vita_Land5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Vita_Land5_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Vita\Vita_Land\Vita_Land5		216528
	619071790	Mort_Jump5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Mort_Jump5_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Mort_Jump\Mort_Jump5		193768
	646594090	MG_Damage6	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Damage\MG_Damage6_F4CAFE2B.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Damage\MG_Damage6		290524
	650908335	MG_land1	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Land\MG_land1_BD43F6D2.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Land\MG_land1		342652
	654172291	Zombie Attack 5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Attack\Zombie Attack 5_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Attack\Zombie Attack 5		237136
	676456315	Bridge_P0_L16_75bpm_3-4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Bridge_P0_L16_75bpm_3-4_D79FB2B7.wem		\Interactive Music Hierarchy\Music\Gameplay\Mort\Mort-Bridge_P0_L16_75bpm_3-4\Bridge_P0_L16_75bpm_3-4		7620576
	679252140	Vita-Combat-Bridge_P0_L16-75bpm_3-4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Vita-Combat-Bridge_P0_L16-75bpm_3-4_D79FB2B7.wem		\Interactive Music Hierarchy\Music\Gameplay\Vita\Vita-Bridge_P0_L16_75bpm_3-4\Vita-Combat-Bridge_P0_L16-75bpm_3-4		7620576
	687598303	Zombie Hurt 5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Hurt\Zombie Hurt 5_10C4C929.wem		\Actor-Mixer Hierarchy\Gameplay\Enemies\Zombies\Hurt\Zombie Hurt 5		209572
	703100899	Mort-Combat-Part2_P0_L16-75bpm_3-4	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Mort-Combat-Part2_P0_L16-75bpm_3-4_D79FB2B7.wem		\Interactive Music Hierarchy\Music\Gameplay\Mort\Mort-Part2_P1_L16_75bpm_3-4\Mort-Combat-Part2_P0_L16-75bpm_3-4		7620576
	729551275	MG_Damage5	Z:\Applications\Audiokinetic\Wwise 2021.1.13.8036\Wwise-101_v2021.1\Lesson 1\gameoff 2023 ver 2021\.cache\Mac\SFX\Damage\MG_Damage5_BE661423.wem		\Actor-Mixer Hierarchy\Gameplay\Characters\Mort\Grunts\Grunt_Damage\MG_Damage5		244620
